event_id,match_folder,candidate_rank,candidate_frame,frame_offset,inferred_foot,nearest_part,foot_ball_distance_m,ball_speed_m_s,previous_ball_speed_m_s,velocity_jump_m_s,position_delta_speed_m_s,previous_position_delta_speed_m_s,position_delta_jump_m_s,parquet_ball_speed_m_s,previous_parquet_ball_speed_m_s,parquet_velocity_jump_m_s,distance_cost,anchor_cost,jump_credit,total_contact_cost,top1_top2_cost_gap,selected,selected_by
18902400000468,Bayern_Hamburg,2,3421462,-7,right,right_ankle,1.7149583770024017,19.372300835073947,20.676466721093178,0.0,19.372300835073947,20.676466721093178,0.0,20.02213629460649,20.377009727911922,0.0,1.7149583770024017,0.84,0.0,2.554958377002402,0.032543924374163424,False,cost
18902400000468,Bayern_Hamburg,3,3421464,-5,left,left_ankle,1.9822410029178048,15.539951393819395,15.630762272149548,0.0,15.539951393819395,15.630762272149548,0.0,19.858142170848666,19.938700100821098,0.0,1.9822410029178048,0.6,0.0,2.582241002917805,0.032543924374163424,False,cost
18902400000468,Bayern_Hamburg,4,3421465,-4,left,left_ankle,2.183431121729536,16.074738734489067,15.539951393819395,0.5347873406696717,16.074738734489067,15.539951393819395,0.5347873406696717,15.806751517817869,19.858142170848666,0.0,2.183431121729536,0.48,0.010695746813393435,2.6527353749161424,0.032543924374163424,False,cost
18902400000468,Bayern_Hamburg,5,3421466,-3,left,left_ankle,2.3961908110822865,15.497299725043462,16.074738734489067,0.0,15.497299725043462,16.074738734489067,0.0,15.785286781087386,15.806751517817869,0.0,2.3961908110822865,0.36,0.0,2.7561908110822864,0.032543924374163424,False,cost
18902400000477,Bayern_Hamburg,1,3422934,-3,left,left_toe,0.13272713007803902,11.8103074287686,5.0438536194362875,6.766453809332312,11.8103074287686,5.0438536194362875,6.766453809332312,8.21942876108212,5.100859073305032,3.1185696877770885,0.13272713007803902,0.36,0.13532907618664625,0.3573980538913928,0.07305791636889153,True,cost
18902400000477,Bayern_Hamburg,2,3422935,-2,left,left_toe,0.3904559702602844,25.233466703462476,11.8103074287686,13.423159274693877,25.233466703462476,11.8103074287686,13.423159274693877,8.171341454425853,8.21942876108212,0.0,0.3904559702602844,0.24,0.2,0.4304559702602843,0.07305791636889153,False,cost
18902400000477,Bayern_Hamburg,3,3422933,-4,left,left_toe,0.2615914173006723,5.0438536194362875,5.16487900494112,0.0,5.0438536194362875,5.16487900494112,0.0,5.100859073305032,5.0681163013390265,0.03274277196600561,0.2615914173006723,0.48,0.0,0.7415914173006724,0.07305791636889153,False,cost
18902400000477,Bayern_Hamburg,4,3422936,-1,left,left_toe,0.6943316326989424,24.075982094975032,25.233466703462476,0.0,24.075982094975032,25.233466703462476,0.0,24.652567345738046,8.171341454425853,16.481225891312192,0.6943316326989424,0.12,0.0,0.8143316326989424,0.07305791636889153,False,cost
18902400000477,Bayern_Hamburg,5,3422937,0,left,left_toe,1.0874796682854309,25.510605766343723,24.075982094975032,1.4346236713686906,25.510605766343723,24.075982094975032,1.4346236713686906,24.790421454281603,24.652567345738046,0.13785410854355717,1.0874796682854309,0.0,0.028692473427373813,1.058787194858057,0.07305791636889153,False,cost
18902400000508,Bayern_Hamburg,1,3428594,-1,right,right_toe,0.45631250543298746,30.240847788985903,2.8753071638256924,27.36554062516021,30.240847788985903,2.8753071638256924,27.36554062516021,9.114205728845983,9.040202250836433,0.07400347800954954,0.45631250543298746,0.12,0.2,0.3763125054329874,0.13907889527668776,True,position_delta_jump
18902400000508,Bayern_Hamburg,2,3428593,-2,right,right_ankle,0.2753914007096752,2.8753071638256924,9.286091537291425,0.0,2.8753071638256924,9.286091537291425,0.0,9.040202250836433,8.968965748502374,0.07123650233405954,0.2753914007096752,0.24,0.0,0.5153914007096752,0.13907889527668776,False,cost
18902400000508,Bayern_Hamburg,3,3428595,0,right,right_toe,0.7903847497226377,29.097664113975924,30.240847788985903,0.0,29.097664113975924,30.240847788985903,0.0,29.667106228442112,9.114205728845983,20.552900499596127,0.7903847497226377,0.0,0.0,0.7903847497226377,0.13907889527668776,False,cost
18902400000508,Bayern_Hamburg,4,3428592,-3,right,right_ankle,0.5301550169815725,9.286091537291425,8.6563622672536,0.6297292700378243,9.286091537291425,8.6563622672536,0.6297292700378243,8.968965748502374,8.776781468662078,0.19218427984029596,0.5301550169815725,0.36,0.012594585400756487,0.877560431580816,0.13907889527668776,False,cost
18902400000508,Bayern_Hamburg,5,3428591,-4,left,left_ankle,0.7442153680337037,8.6563622672536,8.900245596524597,0.0,8.6563622672536,8.900245596524597,0.0,8.776781468662078,8.837586867460404,0.0,0.7442153680337037,0.48,0.0,1.2242153680337036,0.13907889527668776,False,cost
18902400000546,Bayern_Hamburg,1,3436034,-3,right,right_ankle,1.6242534350218534,13.346521446241784,8.630352726652958,4.7161687195888256,13.346521446241784,8.630352726652958,4.7161687195888256,10.915017597384642,10.89166112457318,0.02335647281146258,1.6242534350218534,0.36,0.09432337439177652,1.889930060630077,0.017074468363001083,True,cost
18902400000546,Bayern_Hamburg,2,3436036,-1,right,right_ankle,1.8116840352842547,11.677590937844078,10.443615623285245,1.2339753145588332,11.677590937844078,10.443615623285245,1.2339753145588332,11.053852391939627,11.867093382675112,0.0,1.8116840352842547,0.12,0.024679506291176666,1.9070045289930782,0.017074468363001083,False,cost
